reference_predicted_price,item_name,item_wear,item_is_stattrak,item_rarity,item_quality,item_float_value,item_paint_index
46802,★ M9 Bayonet | Case Hardened (Well-Worn),Well-Worn,False,6,3,0.4062941074371338,44
22486,★ Kukri Knife | Fade (Minimal Wear),Minimal Wear,False,6,3,0.07910988479852676,38
10033,★ Huntsman Knife | Autotronic (Battle-Scarred),Battle-Scarred,False,6,3,0.7306308150291443,1117
18797,★ Talon Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.22618961334228516,72
69416,★ Talon Knife | Slaughter (Factory New),Factory New,False,6,3,0.03247736394405365,59
92624,★ Butterfly Knife | Autotronic (Field-Tested),Field-Tested,False,6,3,0.24997887015342712,1115
72171,★ Karambit | Black Laminate (Minimal Wear),Minimal Wear,False,6,3,0.12037728726863861,566
38271,★ StatTrak™ Karambit | Boreal Forest (Battle-Scarred),Battle-Scarred,True,6,3,0.47903192043304443,77
40453,★ Nomad Knife | Doppler (Factory New),Factory New,False,6,3,0.01883595623075962,420
112507,★ Butterfly Knife | Autotronic (Minimal Wear),Minimal Wear,False,6,3,0.11807321757078171,1115
16180,★ Nomad Knife | Damascus Steel (Factory New),Factory New,False,6,3,0.06289450824260712,410
12754,★ Skeleton Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.3031226098537445,175
58635,★ Flip Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.027836531400680542,569
153206,★ Butterfly Knife,Minimal Wear,False,6,3,0.14992578327655792,0
20166,★ Skeleton Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.3184056878089905,410
52717,★ Butterfly Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.53640216588974,414
5302,★ Paracord Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5633955001831055,414
14024,★ Flip Knife | Night (Minimal Wear),Minimal Wear,False,6,3,0.1422276794910431,40
47872,★ Talon Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.1045868918299675,44
40421,★ StatTrak™ Bayonet | Autotronic (Minimal Wear),Minimal Wear,True,6,3,0.114313043653965,573
87343,★ M9 Bayonet,Battle-Scarred,False,6,3,0.5874080657958984,0
14015,★ Stiletto Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.8739228248596191,414
22750,★ Nomad Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.034271225333213806,409
70707,★ Butterfly Knife | Black Laminate (Minimal Wear),Minimal Wear,False,6,3,0.09015418589115143,1110
12375,★ Flip Knife | Damascus Steel (Minimal Wear),Minimal Wear,False,6,3,0.09298332780599594,410
6915,★ Huntsman Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.22194421291351318,1112
9885,★ Nomad Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5920156240463257,414
12865,★ Nomad Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.15978658199310303,98
13486,★ Falchion Knife | Blue Steel (Well-Worn),Well-Worn,False,6,3,0.4300234913825989,42
13747,★ Kukri Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.0827244222164154,44
13793,★ Bayonet | Ultraviolet (Battle-Scarred),Battle-Scarred,False,6,3,0.797225296497345,98
14952,★ Stiletto Knife | Ultraviolet (Well-Worn),Well-Worn,False,6,3,0.3821979761123657,98
15769,★ Gut Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.021467652171850204,572
15920,★ Gut Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.010820710100233555,569
10444,★ Huntsman Knife | Ultraviolet (Minimal Wear),Minimal Wear,False,6,3,0.1379462331533432,620
70998,★ Butterfly Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.22608177363872528,44
12042,★ Paracord Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.10085882246494293,44
73391,★ Karambit | Blue Steel (Field-Tested),Field-Tested,False,6,3,0.3151495158672333,42
15103,★ Kukri Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.13563375174999237,59
9336,★ Kukri Knife | Blue Steel (Field-Tested),Field-Tested,False,6,3,0.2804156541824341,42
36193,★ Karambit | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.15960334241390228,72
89441,★ Butterfly Knife | Autotronic (Field-Tested),Field-Tested,False,6,3,0.361896812915802,1115
9006,★ Bowie Knife | Lore (Field-Tested),Field-Tested,False,6,3,0.29088377952575684,1104
10246,★ Paracord Knife | Case Hardened (Battle-Scarred),Battle-Scarred,False,6,3,0.5349112153053284,44
23427,★ Nomad Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.11522206664085388,59
23398,★ Bowie Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.015392892062664032,570
40881,★ Butterfly Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.3691800534725189,72
42449,★ Butterfly Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.3111306130886078,5
43021,★ Butterfly Knife | Boreal Forest (Battle-Scarred),Battle-Scarred,False,6,3,0.6315921545028687,77
44089,★ Butterfly Knife | Boreal Forest (Field-Tested),Field-Tested,False,6,3,0.2308541089296341,77
44048,★ Butterfly Knife | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.32658863067626953,143
48341,★ Butterfly Knife | Night (Battle-Scarred),Battle-Scarred,False,6,3,0.5366876125335693,40
51408,★ Butterfly Knife | Night (Well-Worn),Well-Worn,False,6,3,0.39554649591445923,40
52485,★ Butterfly Knife | Night (Field-Tested),Field-Tested,False,6,3,0.3635815382003784,40
65742,★ Butterfly Knife | Case Hardened (Battle-Scarred),Battle-Scarred,False,6,3,0.6530510783195496,44
67106,★ Butterfly Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.31523653864860535,12
117754,★ Butterfly Knife | Slaughter (Field-Tested),Field-Tested,False,6,3,0.2395034283399582,59
47809,★ Karambit | Bright Water (Minimal Wear),Minimal Wear,False,6,3,0.09390700608491898,578
39646,★ StatTrak™ Bowie Knife | Doppler (Factory New),Factory New,True,6,3,0.02351396530866623,419
20000,★ Paracord Knife | Fade (Factory New),Factory New,False,6,3,0.05334164574742317,38
20183,★ Flip Knife | Lore (Minimal Wear),Minimal Wear,False,6,3,0.08230961859226227,559
27944,★ Huntsman Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.011941032484173775,570
46678,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.00793198961764574,421
44647,★ Karambit | Bright Water (Field-Tested),Field-Tested,False,6,3,0.16288742423057556,578
63734,★ Butterfly Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.33405789732933044,1110
67345,★ M9 Bayonet | Autotronic (Well-Worn),Well-Worn,False,6,3,0.3913199007511139,577
69084,★ Butterfly Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.15253810584545135,1110
129640,★ Butterfly Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.10148686170578003,59
19289,★ Falchion Knife | Marble Fade (Factory New),Factory New,False,6,3,0.02507830038666725,413
45577,★ Bayonet | Doppler (Minimal Wear),Minimal Wear,False,6,3,0.07147759944200516,421
17200,★ Flip Knife | Autotronic (Field-Tested),Field-Tested,False,6,3,0.19274333119392395,574
7549,★ Bowie Knife | Bright Water (Factory New),Factory New,False,6,3,0.05117158591747284,579
13056,★ Skeleton Knife | Urban Masked (Well-Worn),Well-Worn,False,6,3,0.3926009237766266,143
27453,★ Talon Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.15374572575092316,98
25237,★ Talon Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.2749263644218445,98
56425,★ Butterfly Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.3630840480327606,98
39385,★ Skeleton Knife | Slaughter (Field-Tested),Field-Tested,False,6,3,0.15516632795333862,59
359446,★ Skeleton Knife | Doppler (Factory New),Factory New,False,6,3,0.03277004510164261,415
57065,★ Karambit | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.37781810760498047,12
147875,★ Karambit | Doppler (Factory New),Factory New,False,6,3,0.03483555093407631,418
136409,★ Karambit | Doppler (Factory New),Factory New,False,6,3,0.04172583669424057,420
50333,★ M9 Bayonet | Blue Steel (Well-Worn),Well-Worn,False,6,3,0.43685436248779297,42
7222,★ Bowie Knife | Freehand (Field-Tested),Field-Tested,False,6,3,0.1873934417963028,581
13485,★ Huntsman Knife,Factory New,False,6,3,0.0,0
7943,★ Falchion Knife | Night (Field-Tested),Field-Tested,False,6,3,0.3138474225997925,40
32232,★ StatTrak™ Flip Knife | Doppler (Factory New),Factory New,True,6,3,0.03290116414427757,418
23533,★ Skeleton Knife | Blue Steel (Field-Tested),Field-Tested,False,6,3,0.2606387436389923,42
165021,★ StatTrak™ Bayonet | Doppler (Factory New),Factory New,True,6,3,0.02201281301677227,416
49814,★ Talon Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.0026955758221447468,409
14409,★ Bowie Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.023819956928491592,409
43978,★ Butterfly Knife | Boreal Forest (Field-Tested),Field-Tested,False,6,3,0.25025227665901184,77
55808,★ Butterfly Knife | Lore (Battle-Scarred),Battle-Scarred,False,6,3,0.6488125920295715,1105
29912,★ Skeleton Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.12774042785167694,44
56418,★ Butterfly Knife | Lore (Battle-Scarred),Battle-Scarred,False,6,3,0.5831586718559265,1105
48000,★ Talon Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.009717280976474285,409
6745,★ Falchion Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.29946279525756836,175
68561,★ M9 Bayonet | Tiger Tooth (Factory New),Factory New,False,6,3,0.03383953124284744,409
70538,★ StatTrak™ Talon Knife | Marble Fade (Factory New),Factory New,True,6,3,0.013598714955151081,856
13660,★ Bayonet | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.2376066893339157,98
5183,★ Navaja Knife | Night Stripe (Minimal Wear),Minimal Wear,False,6,3,0.13801126182079315,735
114707,★ Butterfly Knife | Autotronic (Minimal Wear),Minimal Wear,False,6,3,0.09113454818725586,1115
44482,★ Stiletto Knife | Doppler (Factory New),Factory New,False,6,3,0.0320669524371624,420
9492,★ Kukri Knife | Blue Steel (Field-Tested),Field-Tested,False,6,3,0.19131888449192047,42
6560,★ StatTrak™ Survival Knife | Forest DDPAT (Well-Worn),Well-Worn,True,6,3,0.3901771306991577,5
47464,★ StatTrak™ M9 Bayonet | Damascus Steel (Minimal Wear),Minimal Wear,True,6,3,0.10174080729484558,411
13245,★ Survival Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.1132005900144577,59
83789,★ Butterfly Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.10654988884925842,44
87970,★ Karambit | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.11201943457126617,59
15659,★ Bayonet | Stained (Battle-Scarred),Battle-Scarred,False,6,3,0.5607655048370361,43
54297,★ Butterfly Knife | Lore (Battle-Scarred),Battle-Scarred,False,6,3,0.7732686996459961,1105
89284,★ Talon Knife | Doppler (Minimal Wear),Minimal Wear,False,6,3,0.07429556548595428,852
85316,★ Butterfly Knife | Ultraviolet (Minimal Wear),Minimal Wear,False,6,3,0.12054311484098434,98
10335,★ Ursus Knife,Field-Tested,False,6,3,0.19360554218292236,0
5981,★ Gut Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.32367977499961853,565
54461,★ Talon Knife | Marble Fade (Factory New),Factory New,False,6,3,0.03506641834974289,856
29519,★ Skeleton Knife,Minimal Wear,False,6,3,0.14723201096057892,0
36958,★ Skeleton Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.016383711248636246,409
19229,★ Flip Knife | Black Laminate (Factory New),Factory New,False,6,3,0.04274662956595421,564
118850,★ Karambit | Slaughter (Factory New),Factory New,False,6,3,0.032331082969903946,59
5795,★ Shadow Daggers | Lore (Field-Tested),Field-Tested,False,6,3,0.3152526617050171,1108
6979,★ Paracord Knife,Factory New,False,6,3,0.0,0
11253,★ Falchion Knife,Minimal Wear,False,6,3,0.07179401069879532,0
45758,★ M9 Bayonet | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.23476456105709076,12
103541,★ M9 Bayonet | Doppler (Factory New),Factory New,False,6,3,0.006422339007258415,420
109446,★ M9 Bayonet | Doppler (Factory New),Factory New,False,6,3,0.015145638957619667,418
55355,★ Talon Knife | Marble Fade (Factory New),Factory New,False,6,3,0.009645791724324226,856
9900,★ Classic Knife | Stained (Minimal Wear),Minimal Wear,False,6,3,0.13669496774673462,43
8486,★ Gut Knife | Lore (Field-Tested),Field-Tested,False,6,3,0.2289879471063614,560
21046,★ StatTrak™ Flip Knife | Lore (Minimal Wear),Minimal Wear,True,6,3,0.12118548899888992,559
6187,★ Falchion Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5915343165397644,414
47148,★ Butterfly Knife | Forest DDPAT (Minimal Wear),Minimal Wear,False,6,3,0.13313926756381989,5
5463,★ Kukri Knife | Boreal Forest (Well-Worn),Well-Worn,False,6,3,0.38803234696388245,77
138343,★ StatTrak™ Butterfly Knife,Field-Tested,True,6,3,0.2689090669155121,0
9658,★ Ursus Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.1641198992729187,98
19577,★ Falchion Knife | Tiger Tooth (Minimal Wear),Minimal Wear,False,6,3,0.0783979669213295,409
10179,★ StatTrak™ Survival Knife | Damascus Steel (Minimal Wear),Minimal Wear,True,6,3,0.14151716232299805,410
29690,★ M9 Bayonet | Safari Mesh (Minimal Wear),Minimal Wear,False,6,3,0.13188420236110687,72
64910,★ Skeleton Knife | Fade (Factory New),Factory New,False,6,3,0.02603798545897007,38
27748,★ Falchion Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.004700235091149807,570
8700,★ Bowie Knife | Stained (Field-Tested),Field-Tested,False,6,3,0.3353755474090576,43
24994,★ Huntsman Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.00837643165141344,571
93563,★ StatTrak™ Talon Knife | Fade (Factory New),Factory New,True,6,3,0.006688305176794529,38
54890,★ Karambit | Lore (Field-Tested),Field-Tested,False,6,3,0.25473275780677795,561
205007,★ Skeleton Knife | Doppler (Factory New),Factory New,False,6,3,0.023911602795124054,416
224424,★ Butterfly Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.02354574389755726,572
134486,★ Butterfly Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.0774293765425682,59
12123,★ Shadow Daggers | Gamma Doppler (Factory New),Factory New,False,6,3,0.002196810906752944,570
11422,★ Kukri Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.3573528528213501,44
27239,★ Huntsman Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.020687170326709747,570
11253,★ Falchion Knife,Minimal Wear,False,6,3,0.14829601347446442,0
11015,★ Skeleton Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.3691893517971039,72
5920,★ Huntsman Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.6662839651107788,414
12345,★ Flip Knife | Damascus Steel (Minimal Wear),Minimal Wear,False,6,3,0.10213883221149445,410
153206,★ Butterfly Knife,Factory New,False,6,3,0.0,0
22199,★ Paracord Knife | Doppler (Factory New),Factory New,False,6,3,0.04782678186893463,418
11810,★ Flip Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.19207985699176788,410
23420,★ Skeleton Knife | Blue Steel (Field-Tested),Field-Tested,False,6,3,0.3246707022190094,42
32859,★ Talon Knife,Well-Worn,False,6,3,0.4348786473274231,0
32859,★ Talon Knife,Battle-Scarred,False,6,3,0.7500865459442139,0
48367,★ Butterfly Knife | Boreal Forest (Minimal Wear),Minimal Wear,False,6,3,0.10179409384727478,77
14850,★ Stiletto Knife | Ultraviolet (Well-Worn),Well-Worn,False,6,3,0.44765523076057434,98
149304,★ Karambit | Doppler (Factory New),Factory New,False,6,3,0.0070502194575965405,421
15141,★ Falchion Knife | Lore (Factory New),Factory New,False,6,3,0.05943962559103966,1106
22862,★ StatTrak™ Flip Knife | Lore (Well-Worn),Well-Worn,True,6,3,0.3913152515888214,559
122439,★ M9 Bayonet | Doppler (Factory New),Factory New,False,6,3,0.014769075438380241,421
121748,★ Butterfly Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.011722237803041935,409
12779,★ StatTrak™ Kukri Knife,Field-Tested,True,6,3,0.1622793972492218,0
6600,★ Navaja Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.17434315383434296,12
64445,★ Butterfly Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.28185468912124634,1110
42512,★ Flip Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.007079906761646271,572
11411,★ Classic Knife | Blue Steel (Field-Tested),Field-Tested,False,6,3,0.2515341639518738,42
45203,★ Bayonet | Fade (Minimal Wear),Minimal Wear,False,6,3,0.07908114045858383,38
9110,★ Navaja Knife | Marble Fade (Factory New),Factory New,False,6,3,0.027474278584122658,413
11480,★ Bayonet | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.2865802049636841,72
164779,★ M9 Bayonet | Gamma Doppler (Factory New),Factory New,False,6,3,0.03304315358400345,571
5278,★ Survival Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.3683188557624817,175
28843,★ Nomad Knife | Marble Fade (Factory New),Factory New,False,6,3,0.002385000931099057,413
11409,★ Flip Knife | Black Laminate (Battle-Scarred),Battle-Scarred,False,6,3,0.6136918067932129,564
60484,★ Butterfly Knife | Lore (Well-Worn),Well-Worn,False,6,3,0.401083767414093,1105
9658,★ Survival Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.3795199394226074,12
19865,★ Skeleton Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.3692425489425659,98
16327,★ Survival Knife | Fade (Factory New),Factory New,False,6,3,0.006790097802877426,38
11518,★ Ursus Knife | Blue Steel (Minimal Wear),Minimal Wear,False,6,3,0.09850757569074631,42
39831,★ Talon Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.15659210085868835,12
20665,★ StatTrak™ Talon Knife | Urban Masked (Well-Worn),Well-Worn,True,6,3,0.40290868282318115,143
57764,★ Butterfly Knife | Lore (Battle-Scarred),Battle-Scarred,False,6,3,0.5045856237411499,1105
7942,★ Classic Knife | Scorched (Battle-Scarred),Battle-Scarred,False,6,3,0.7227299213409424,175
29658,★ Bowie Knife | Doppler (Factory New),Factory New,False,6,3,0.025604400783777237,418
8092,★ Paracord Knife | Blue Steel (Battle-Scarred),Battle-Scarred,False,6,3,0.578330934047699,42
17214,★ Nomad Knife,Field-Tested,False,6,3,0.32485631108283997,0
19367,★ Falchion Knife | Marble Fade (Factory New),Factory New,False,6,3,0.04877915233373642,413
